,Propeller Imbalance,Total Propeller Torque,Torque Ratio,time
4031,0.0,1289.446,1.0,7903
4032,0.0,14.366,1.0,7902
4033,0.0,47.636,1.0,7901
4034,0.0,120.672,1.0,7900
4035,0.0,227.548,1.0,7899
4036,0.0,350.506,1.0,7898
4037,0.0,492.432,1.0,7897
4038,0.0,664.368,1.0,7896
4039,0.0,876.028,1.0,7895
4040,0.0,1289.854,1.0,7894
4041,0.0,11.278,1.0,7893
4042,0.0,48.012,1.0,7892
4043,0.0,120.672,1.0,7891
4044,0.0,227.548,1.0,7890
4045,0.0,350.548,1.0,7889
4046,0.0,492.452,1.0,7888
4047,0.0,664.49,1.0,7887
4048,0.0,876.026,1.0,7886
4049,0.0,1290.202,1.0,7885
4050,0.0,11.166,1.0,7884
4051,0.0,49.496,1.0,7883
4052,0.0,120.68,1.0,7882
4053,0.0,227.556,1.0,7881
4054,0.0,350.602,1.0,7880
4055,0.0,492.43,1.0,7879
4056,0.0,664.392,1.0,7878
4057,0.0,876.216,1.0,7877
4058,0.0,1289.68,1.0,7876
4059,0.0,13.934,1.0,7875
4060,0.0,49.994,1.0,7874
4061,0.0,120.692,1.0,7873
4062,0.0,227.556,1.0,7872
4063,0.0,350.58,1.0,7871
4064,0.0,492.53,1.0,7870
4065,0.0,664.532,1.0,7869
4066,0.0,875.938,1.0,7868
4067,0.0,1289.996,1.0,7867
4068,0.0,17.224,1.0,7866
4069,0.0,50.438,1.0,7865
4070,0.0,120.684,1.0,7864
4071,0.0,227.564,1.0,7863
4072,0.0,350.614,1.0,7862
4073,0.0,492.376,1.0,7861
4074,0.0,664.546,1.0,7860
4075,0.0,876.0,1.0,7859
4076,0.0,1290.19,1.0,7858
4077,0.0,18.964,1.0,7857
4078,0.0,51.082,1.0,7856
4079,0.0,120.686,1.0,7855
4080,0.0,227.564,1.0,7854
4081,0.0,350.544,1.0,7853
4082,0.0,492.548,1.0,7852
4083,0.0,664.386,1.0,7851
4084,0.0,875.926,1.0,7850
4085,0.0,1289.912,1.0,7849
4086,0.0,20.838,1.0,7848
4087,0.0,52.282,1.0,7847
4088,0.0,120.69,1.0,7846
4089,0.0,227.554,1.0,7845
4090,0.0,350.578,1.0,7844
4091,0.0,492.402,1.0,7843
4092,0.0,664.388,1.0,7842
4093,0.0,876.02,1.0,7841
4094,0.0,1289.6,1.0,7840
4095,0.0,22.646,1.0,7839
4096,0.0,52.586,1.0,7838
4097,0.0,120.704,1.0,7837
4098,0.0,227.568,1.0,7836
4099,0.0,350.53,1.0,7835
4100,0.0,492.474,1.0,7834
4101,0.0,664.308,1.0,7833
4102,0.0,876.0,1.0,7832
4103,0.0,1289.932,1.0,7831
4104,0.0,22.76,1.0,7830
4105,0.0,52.634,1.0,7829
4106,0.0,120.694,1.0,7828
4107,0.0,227.568,1.0,7827
4108,0.0,350.564,1.0,7826
4109,0.0,492.57,1.0,7825
4110,0.0,664.45,1.0,7824
4111,0.0,876.224,1.0,7823
4112,0.0,1289.87,1.0,7822
4113,0.0,22.986,1.0,7821
4114,0.0,53.41,1.0,7820
4115,0.0,120.708,1.0,7819
4116,0.0,227.55,1.0,7818
4117,0.0,350.63,1.0,7817
4118,0.0,492.42,1.0,7816
4119,0.0,664.346,1.0,7815
4120,0.0,875.916,1.0,7814
4121,0.0,1290.172,1.0,7813
4122,0.0,22.14,1.0,7812
4123,0.0,54.21,1.0,7811
4124,0.0,120.698,1.0,7810
4125,0.0,227.572,1.0,7809
4126,0.0,350.634,1.0,7808
4127,0.0,492.578,1.0,7807
4128,0.0,664.236,1.0,7806
4129,0.0,876.012,1.0,7805
4130,0.0,1289.73,1.0,7804
4131,0.0,20.726,1.0,7803
4132,0.0,54.078,1.0,7802
4133,0.0,120.7,1.0,7801
4134,0.0,227.556,1.0,7800
4135,0.0,350.538,1.0,7799
4136,0.0,492.552,1.0,7798
4137,0.0,664.238,1.0,7797
4138,0.0,876.044,1.0,7796
4139,0.0,1289.598,1.0,7795
4140,0.0,19.622,1.0,7794
4141,0.0,55.9,1.0,7793
4142,0.0,120.71,1.0,7792
4143,0.0,227.572,1.0,7791
4144,0.0,350.604,1.0,7790
4145,0.0,492.45,1.0,7789
4146,0.0,664.246,1.0,7788
4147,0.0,876.092,1.0,7787
4148,0.0,1289.932,1.0,7786
4149,0.0,15.828,1.0,7785
4150,0.0,56.372,1.0,7784
4151,0.0,120.704,1.0,7783
4152,0.0,227.56,1.0,7782
4153,0.0,350.64,1.0,7781
4154,0.0,492.49,1.0,7780
4155,0.0,664.408,1.0,7779
4156,0.0,876.024,1.0,7778
4157,0.0,1289.606,1.0,7777
4158,0.0,13.298,1.0,7776
4159,0.0,58.158,1.0,7775
4160,0.0,120.722,1.0,7774
4161,0.0,227.574,1.0,7773
4162,0.0,350.57,1.0,7772
4163,0.0,492.608,1.0,7771
4164,0.0,664.392,1.0,7770
4165,0.0,876.158,1.0,7769
4166,0.0,1289.772,1.0,7768
4167,0.0,11.176,1.0,7767
4168,0.0,58.026,1.0,7766
4169,0.0,120.724,1.0,7765
4170,0.0,227.58,1.0,7764
4171,0.0,350.588,1.0,7763
4172,0.0,492.55,1.0,7762
4173,0.0,664.192,1.0,7761
4174,0.0,876.002,1.0,7760
4175,0.0,1289.718,1.0,7759
4176,0.0,10.718,1.0,7758
4177,0.0,58.054,1.0,7757
4178,0.0,120.728,1.0,7756
4179,0.0,227.556,1.0,7755
4180,0.0,350.6,1.0,7754
4181,0.0,492.652,1.0,7753
4182,0.0,664.246,1.0,7752
4183,0.0,875.93,1.0,7751
4184,0.0,1290.304,1.0,7750
4185,0.0,10.802,1.0,7749
4186,0.0,57.994,1.0,7748
4187,0.0,120.726,1.0,7747
4188,0.0,227.588,1.0,7746
4189,0.0,350.618,1.0,7745
4190,0.0,492.49,1.0,7744
4191,0.0,664.186,1.0,7743
4192,0.0,876.028,1.0,7742
4193,0.0,1290.238,1.0,7741
4194,0.0,11.928,1.0,7740
4195,0.0,59.796,1.0,7739
4196,0.0,120.732,1.0,7738
4197,0.0,227.562,1.0,7737
4198,0.0,350.58,1.0,7736
4199,0.0,492.582,1.0,7735
4200,0.0,664.168,1.0,7734
4201,0.0,875.91,1.0,7733
4202,0.0,1290.118,1.0,7732
4203,0.0,14.09,1.0,7731
4204,0.0,59.572,1.0,7730
4205,0.0,120.728,1.0,7729
4206,0.0,227.572,1.0,7728
4207,0.0,350.574,1.0,7727
4208,0.0,492.51,1.0,7726
4209,0.0,664.218,1.0,7725
4210,0.0,876.0,1.0,7724
4211,0.0,1290.288,1.0,7723
4212,0.0,12.458,1.0,7722
4213,0.0,45.522,1.0,7721
4214,0.0,120.668,1.0,7720
4215,0.0,227.52,1.0,7719
4216,0.0,350.494,1.0,7718
4217,0.0,491.842,1.0,7717
4218,0.0,664.666,1.0,7716
4219,0.0,876.092,1.0,7715
4220,0.0,1290.0,1.0,7714
4221,0.0,13.556,1.0,7713
4222,0.0,45.892,1.0,7712
4223,0.0,120.67,1.0,7711
4224,0.0,227.542,1.0,7710
4225,0.0,350.482,1.0,7709
4226,0.0,491.998,1.0,7708
4227,0.0,664.646,1.0,7707
4228,0.0,876.236,1.0,7706
4229,0.0,1290.026,1.0,7705
4230,0.0,15.726,1.0,7704
4231,0.0,45.84,1.0,7703
4232,0.0,120.654,1.0,7702
4233,0.0,227.54,1.0,7701
4234,0.0,350.508,1.0,7700
4235,0.0,492.012,1.0,7699
4236,0.0,664.524,1.0,7698
4237,0.0,876.224,1.0,7697
4238,0.0,1289.97,1.0,7696
4239,0.0,19.652,1.0,7695
4240,0.0,46.858,1.0,7694
4241,0.0,120.674,1.0,7693
4242,0.0,227.52,1.0,7692
4243,0.0,350.562,1.0,7691
4244,0.0,491.94,1.0,7690
4245,0.0,664.61,1.0,7689
4246,0.0,876.134,1.0,7688
4247,0.0,1289.934,1.0,7687
4248,0.0,22.324,1.0,7686
4249,0.0,48.066,1.0,7685
4250,0.0,120.666,1.0,7684
4251,0.0,227.538,1.0,7683
4252,0.0,350.52,1.0,7682
4253,0.0,491.988,1.0,7681
4254,0.0,664.404,1.0,7680
4255,0.0,876.124,1.0,7679
4256,0.0,1289.472,1.0,7678
4257,0.0,21.116,1.0,7677
4258,0.0,49.128,1.0,7676
4259,0.0,120.678,1.0,7675
4260,0.0,227.522,1.0,7674
4261,0.0,350.546,1.0,7673
4262,0.0,492.064,1.0,7672
4263,0.0,664.404,1.0,7671
4264,0.0,876.144,1.0,7670
4265,0.0,1290.088,1.0,7669
4266,0.0,16.164,1.0,7668
4267,0.0,49.098,1.0,7667
4268,0.0,120.668,1.0,7666
4269,0.0,227.5,1.0,7665
4270,0.0,350.572,1.0,7664
4271,0.0,492.29,1.0,7663
4272,0.0,664.426,1.0,7662
4273,0.0,875.982,1.0,7661
4274,0.0,1289.708,1.0,7660
4275,0.0,12.25,1.0,7659
4276,0.0,49.222,1.0,7658
4277,0.0,120.682,1.0,7657
4278,0.0,227.552,1.0,7656
4279,0.0,350.518,1.0,7655
4280,0.0,492.392,1.0,7654
4281,0.0,664.336,1.0,7653
4282,0.0,875.954,1.0,7652
4283,0.0,1289.498,1.0,7651
4284,0.0,11.052,1.0,7650
4285,0.0,49.968,1.0,7649
4286,0.0,120.68,1.0,7648
4287,0.0,227.544,1.0,7647
4288,0.0,350.584,1.0,7646
4289,0.0,492.51,1.0,7645
4290,0.0,664.328,1.0,7644
4291,0.0,876.188,1.0,7643
4292,0.0,1290.162,1.0,7642
4293,0.0,11.5,1.0,7641
4294,0.0,50.812,1.0,7640
4295,0.0,120.672,1.0,7639
4296,0.0,227.544,1.0,7638
4297,0.0,350.518,1.0,7637
4298,0.0,492.36,1.0,7636
4299,0.0,664.372,1.0,7635
4300,0.0,876.166,1.0,7634
4301,0.0,1289.688,1.0,7633
4302,0.0,14.976,1.0,7632
4303,0.0,51.512,1.0,7631
4304,0.0,120.668,1.0,7630
4305,0.0,227.552,1.0,7629
4306,0.0,350.536,1.0,7628
4307,0.0,492.368,1.0,7627
4308,0.0,664.566,1.0,7626
4309,0.0,876.228,1.0,7625
4310,0.0,1289.498,1.0,7624
4311,0.0,18.3,1.0,7623
4312,0.0,51.598,1.0,7622
4313,0.0,120.68,1.0,7621
4314,0.0,227.554,1.0,7620
4315,0.0,350.54,1.0,7619
4316,0.0,492.464,1.0,7618
4317,0.0,664.532,1.0,7617
4318,0.0,876.174,1.0,7616
4319,0.0,1289.668,1.0,7615
4320,0.0,20.83,1.0,7614
4321,0.0,52.444,1.0,7613
4322,0.0,120.696,1.0,7612
4323,0.0,227.55,1.0,7611
4324,0.0,350.564,1.0,7610
4325,0.0,492.472,1.0,7609
4326,0.0,664.486,1.0,7608
4327,0.0,875.912,1.0,7607
4328,0.0,1290.234,1.0,7606
4329,0.0,22.002,1.0,7605
4330,0.0,53.762,1.0,7604
4331,0.0,120.686,1.0,7603
4332,0.0,227.562,1.0,7602
4333,0.0,350.518,1.0,7601
4334,0.0,492.418,1.0,7600
4335,0.0,664.53,1.0,7599
4336,0.0,876.016,1.0,7598
4337,0.0,1290.226,1.0,7597
4338,0.0,22.734,1.0,7596
4339,0.0,54.484,1.0,7595
4340,0.0,120.692,1.0,7594
4341,0.0,227.556,1.0,7593
4342,0.0,350.522,1.0,7592
4343,0.0,492.422,1.0,7591
4344,0.0,664.492,1.0,7590
4345,0.0,875.992,1.0,7589
4346,0.0,1290.23,1.0,7588
4347,0.0,22.958,1.0,7587
4348,0.0,54.27,1.0,7586
4349,0.0,120.706,1.0,7585
4350,0.0,227.546,1.0,7584
4351,0.0,350.566,1.0,7583
4352,0.0,492.412,1.0,7582
4353,0.0,664.342,1.0,7581
4354,0.0,876.018,1.0,7580
4355,0.0,1289.566,1.0,7579
4356,0.0,22.864,1.0,7578
4357,0.0,54.406,1.0,7577
4358,0.0,120.71,1.0,7576
4359,0.0,227.552,1.0,7575
4360,0.0,350.53,1.0,7574
4361,0.0,492.572,1.0,7573
4362,0.0,664.404,1.0,7572
4363,0.0,875.976,1.0,7571
4364,0.0,1290.284,1.0,7570
4365,0.0,21.112,1.0,7569
4366,0.0,55.044,1.0,7568
4367,0.0,120.71,1.0,7567
4368,0.0,227.566,1.0,7566
4369,0.0,350.546,1.0,7565
4370,0.0,492.49,1.0,7564
4371,0.0,664.376,1.0,7563
4372,0.0,876.044,1.0,7562
4373,0.0,1289.796,1.0,7561
4374,0.0,19.562,1.0,7560
4375,0.0,56.494,1.0,7559
4376,0.0,120.688,1.0,7558
4377,0.0,227.572,1.0,7557
4378,0.0,350.564,1.0,7556
4379,0.0,492.466,1.0,7555
4380,0.0,664.488,1.0,7554
4381,0.0,876.22,1.0,7553
4382,0.0,1289.682,1.0,7552
4383,0.0,17.828,1.0,7551
4384,0.0,57.528,1.0,7550
4385,0.0,120.692,1.0,7549
4386,0.0,227.574,1.0,7548
4387,0.0,350.556,1.0,7547
4388,0.0,492.446,1.0,7546
4389,0.0,664.484,1.0,7545
4390,0.0,875.948,1.0,7544
4391,0.0,1290.254,1.0,7543
4392,0.0,13.43,1.0,7542
4393,0.0,58.322,1.0,7541
4394,0.0,120.708,1.0,7540
4395,0.0,227.556,1.0,7539
4396,0.0,350.578,1.0,7538
4397,0.0,492.582,1.0,7537
4398,0.0,664.48,1.0,7536
4399,0.0,875.986,1.0,7535
4400,0.0,1289.832,1.0,7534
4401,0.0,12.51,1.0,7533
4402,0.0,59.096,1.0,7532
4403,0.0,120.724,1.0,7531
4404,0.0,227.544,1.0,7530
4405,0.0,350.648,1.0,7529
4406,0.0,492.486,1.0,7528
4407,0.0,664.43,1.0,7527
4408,0.0,876.174,1.0,7526
4409,0.0,1290.222,1.0,7525
4410,0.0,10.914,1.0,7524
4411,0.0,58.892,1.0,7523
4412,0.0,120.714,1.0,7522
4413,0.0,227.582,1.0,7521
4414,0.0,350.654,1.0,7520
4415,0.0,492.568,1.0,7519
4416,0.0,664.33,1.0,7518
4417,0.0,875.914,1.0,7517
4418,0.0,1290.27,1.0,7516
4419,0.0,10.778,1.0,7515
4420,0.0,59.714,1.0,7514
4421,0.0,120.728,1.0,7513
4422,0.0,227.586,1.0,7512
4423,0.0,350.556,1.0,7511
4424,0.0,492.488,1.0,7510
4425,0.0,664.198,1.0,7509
4426,0.0,875.976,1.0,7508
4427,0.0,1290.118,1.0,7507
4428,0.0,11.208,1.0,7506
4429,0.0,60.808,1.0,7505
4430,0.0,120.728,1.0,7504
4431,0.0,227.562,1.0,7503
4432,0.0,350.64,1.0,7502
4433,0.0,492.574,1.0,7501
4434,0.0,664.408,1.0,7500
4435,0.0,876.202,1.0,7499
4436,0.0,1289.852,1.0,7498
4437,0.0,13.152,1.0,7497
4438,0.0,60.638,1.0,7496
4439,0.0,120.716,1.0,7495
4440,0.0,227.572,1.0,7494
4441,0.0,350.634,1.0,7493
4442,0.0,492.536,1.0,7492
4443,0.0,664.188,1.0,7491
4444,0.0,875.896,1.0,7490
4445,0.0,1289.652,1.0,7489
4446,0.0,12.356,1.0,7488
4447,0.0,46.012,1.0,7487
4448,0.0,120.648,1.0,7486
4449,0.0,227.534,1.0,7485
4450,0.0,350.538,1.0,7484
4451,0.0,491.834,1.0,7483
4452,0.0,664.648,1.0,7482
4453,0.0,875.886,1.0,7481
4454,0.0,1290.042,1.0,7480
4455,0.0,12.842,1.0,7479
4456,0.0,46.636,1.0,7478
4457,0.0,120.656,1.0,7477
4458,0.0,227.54,1.0,7476
4459,0.0,350.564,1.0,7475
4460,0.0,491.832,1.0,7474
4461,0.0,664.418,1.0,7473
4462,0.0,875.89,1.0,7472
4463,0.0,1289.922,1.0,7471
4464,0.0,14.22,1.0,7470
4465,0.0,47.25,1.0,7469
4466,0.0,120.67,1.0,7468
4467,0.0,227.528,1.0,7467
4468,0.0,350.554,1.0,7466
4469,0.0,491.956,1.0,7465
4470,0.0,664.406,1.0,7464
4471,0.0,876.1,1.0,7463
4472,0.0,1289.48,1.0,7462
4473,0.0,16.606,1.0,7461
4474,0.0,47.804,1.0,7460
4475,0.0,120.654,1.0,7459
4476,0.0,227.534,1.0,7458
4477,0.0,350.478,1.0,7457
4478,0.0,492.03,1.0,7456
4479,0.0,664.66,1.0,7455
4480,0.0,876.144,1.0,7454
4481,0.0,1289.704,1.0,7453
4482,0.0,20.6,1.0,7452
4483,0.0,47.864,1.0,7451
4484,0.0,120.672,1.0,7450
4485,0.0,227.536,1.0,7449
4486,0.0,350.54,1.0,7448
4487,0.0,492.026,1.0,7447
4488,0.0,664.454,1.0,7446
4489,0.0,875.958,1.0,7445
4490,0.0,1290.066,1.0,7444
4491,0.0,22.658,1.0,7443
4492,0.0,48.12,1.0,7442
4493,0.0,120.662,1.0,7441
4494,0.0,227.502,1.0,7440
4495,0.0,350.576,1.0,7439
4496,0.0,491.962,1.0,7438
4497,0.0,664.592,1.0,7437
4498,0.0,875.946,1.0,7436
4499,0.0,1290.05,1.0,7435
4500,0.0,20.5,1.0,7434
4501,0.0,49.626,1.0,7433
4502,0.0,120.67,1.0,7432
4503,0.0,227.55,1.0,7431
4504,0.0,350.574,1.0,7430
4505,0.0,492.054,1.0,7429
4506,0.0,664.538,1.0,7428
4507,0.0,876.182,1.0,7427
4508,0.0,1290.134,1.0,7426
4509,0.0,14.51,1.0,7425
4510,0.0,49.982,1.0,7424
4511,0.0,120.668,1.0,7423
4512,0.0,227.544,1.0,7422
4513,0.0,350.568,1.0,7421
4514,0.0,492.326,1.0,7420
4515,0.0,664.614,1.0,7419
4516,0.0,876.112,1.0,7418
4517,0.0,1289.612,1.0,7417
4518,0.0,11.584,1.0,7416
4519,0.0,50.742,1.0,7415
4520,0.0,120.668,1.0,7414
4521,0.0,227.52,1.0,7413
4522,0.0,350.564,1.0,7412
4523,0.0,492.386,1.0,7411
4524,0.0,664.512,1.0,7410
4525,0.0,875.918,1.0,7409
4526,0.0,1290.19,1.0,7408
4527,0.0,11.026,1.0,7407
4528,0.0,51.424,1.0,7406
4529,0.0,120.69,1.0,7405
4530,0.0,227.548,1.0,7404
4531,0.0,350.602,1.0,7403
4532,0.0,492.49,1.0,7402
4533,0.0,664.388,1.0,7401
4534,0.0,876.124,1.0,7400
4535,0.0,1289.614,1.0,7399
4536,0.0,12.806,1.0,7398
4537,0.0,52.368,1.0,7397
4538,0.0,120.688,1.0,7396
4539,0.0,227.526,1.0,7395
4540,0.0,350.504,1.0,7394
4541,0.0,492.358,1.0,7393
4542,0.0,664.558,1.0,7392
4543,0.0,875.986,1.0,7391
4544,0.0,1290.194,1.0,7390
4545,0.0,16.044,1.0,7389
4546,0.0,53.408,1.0,7388
4547,0.0,120.692,1.0,7387
4548,0.0,227.548,1.0,7386
4549,0.0,350.566,1.0,7385
4550,0.0,492.53,1.0,7384
4551,0.0,664.538,1.0,7383
4552,0.0,876.25,1.0,7382
4553,0.0,1289.68,1.0,7381
4554,0.0,19.198,1.0,7380
4555,0.0,53.776,1.0,7379
4556,0.0,120.684,1.0,7378
4557,0.0,227.512,1.0,7377
4558,0.0,350.51,1.0,7376
4559,0.0,492.378,1.0,7375
4560,0.0,664.316,1.0,7374
4561,0.0,876.216,1.0,7373
4562,0.0,1289.762,1.0,7372
4563,0.0,21.138,1.0,7371
4564,0.0,54.524,1.0,7370
4565,0.0,120.682,1.0,7369
4566,0.0,227.52,1.0,7368
4567,0.0,350.54,1.0,7367
4568,0.0,492.544,1.0,7366
4569,0.0,664.428,1.0,7365
4570,0.0,876.222,1.0,7364
4571,0.0,1290.15,1.0,7363
4572,0.0,22.602,1.0,7362
4573,0.0,54.686,1.0,7361
4574,0.0,120.686,1.0,7360
4575,0.0,227.564,1.0,7359
4576,0.0,350.584,1.0,7358
4577,0.0,492.45,1.0,7357
4578,0.0,664.318,1.0,7356
4579,0.0,876.108,1.0,7355
4580,0.0,1289.57,1.0,7354
4581,0.0,22.914,1.0,7353
4582,0.0,55.696,1.0,7352
4583,0.0,120.702,1.0,7351
4584,0.0,227.54,1.0,7350
4585,0.0,350.57,1.0,7349
4586,0.0,492.4,1.0,7348
4587,0.0,664.41,1.0,7347
4588,0.0,876.218,1.0,7346
4589,0.0,1289.578,1.0,7345
4590,0.0,22.74,1.0,7344
4591,0.0,56.1,1.0,7343
4592,0.0,120.696,1.0,7342
4593,0.0,227.568,1.0,7341
4594,0.0,350.602,1.0,7340
4595,0.0,492.424,1.0,7339
4596,0.0,664.492,1.0,7338
4597,0.0,876.216,1.0,7337
4598,0.0,1290.112,1.0,7336
4599,0.0,22.468,1.0,7335
4600,0.0,56.552,1.0,7334
4601,0.0,120.708,1.0,7333
4602,0.0,227.568,1.0,7332
4603,0.0,350.63,1.0,7331
4604,0.0,492.422,1.0,7330
4605,0.0,664.456,1.0,7329
4606,0.0,876.1,1.0,7328
4607,0.0,1289.978,1.0,7327
4608,0.0,21.344,1.0,7326
4609,0.0,56.754,1.0,7325
4610,0.0,120.71,1.0,7324
4611,0.0,227.556,1.0,7323
4612,0.0,350.54,1.0,7322
4613,0.0,492.498,1.0,7321
4614,0.0,664.422,1.0,7320
4615,0.0,876.062,1.0,7319
4616,0.0,1289.876,1.0,7318
4617,0.0,17.978,1.0,7317
4618,0.0,58.306,1.0,7316
4619,0.0,120.706,1.0,7315
4620,0.0,227.572,1.0,7314
4621,0.0,350.536,1.0,7313
4622,0.0,492.446,1.0,7312
4623,0.0,664.316,1.0,7311
4624,0.0,876.134,1.0,7310
4625,0.0,1289.592,1.0,7309
4626,0.0,14.74,1.0,7308
4627,0.0,58.37,1.0,7307
4628,0.0,120.714,1.0,7306
4629,0.0,227.554,1.0,7305
4630,0.0,350.636,1.0,7304
4631,0.0,492.444,1.0,7303
4632,0.0,664.428,1.0,7302
4633,0.0,875.902,1.0,7301
4634,0.0,1290.282,1.0,7300
4635,0.0,12.49,1.0,7299
4636,0.0,59.282,1.0,7298
4637,0.0,120.708,1.0,7297
4638,0.0,227.552,1.0,7296
4639,0.0,350.544,1.0,7295
4640,0.0,492.488,1.0,7294
4641,0.0,664.222,1.0,7293
4642,0.0,875.9,1.0,7292
4643,0.0,1290.302,1.0,7291
4644,0.0,11.13,1.0,7290
4645,0.0,59.256,1.0,7289
4646,0.0,120.722,1.0,7288
4647,0.0,227.58,1.0,7287
4648,0.0,350.55,1.0,7286
4649,0.0,492.51,1.0,7285
4650,0.0,664.324,1.0,7284
4651,0.0,876.19,1.0,7283
4652,0.0,1289.622,1.0,7282
4653,0.0,10.728,1.0,7281
4654,0.0,60.314,1.0,7280
4655,0.0,120.712,1.0,7279
4656,0.0,227.576,1.0,7278
4657,0.0,350.578,1.0,7277
4658,0.0,492.59,1.0,7276
4659,0.0,664.356,1.0,7275
4660,0.0,875.934,1.0,7274
4661,0.0,1289.654,1.0,7273
4662,0.0,11.53,1.0,7272
4663,0.0,60.638,1.0,7271
4664,0.0,120.714,1.0,7270
4665,0.0,227.578,1.0,7269
4666,0.0,350.648,1.0,7268
4667,0.0,492.488,1.0,7267
4668,0.0,664.28,1.0,7266
4669,0.0,876.004,1.0,7265
4670,0.0,1289.684,1.0,7264
4671,0.0,12.248,1.0,7263
4672,0.0,61.098,1.0,7262
4673,0.0,120.716,1.0,7261
4674,0.0,227.582,1.0,7260
4675,0.0,350.558,1.0,7259
4676,0.0,492.586,1.0,7258
4677,0.0,664.458,1.0,7257
4678,0.0,876.126,1.0,7256
4679,0.0,1289.74,1.0,7255
4680,0.0,13.026,1.0,7254
4681,0.0,46.882,1.0,7253
4682,0.0,120.658,1.0,7252
4683,0.0,227.524,1.0,7251
4684,0.0,350.546,1.0,7250
4685,0.0,491.906,1.0,7249
4686,0.0,664.492,1.0,7248
4687,0.0,875.944,1.0,7247
4688,0.0,1289.522,1.0,7246
4689,0.0,12.398,1.0,7245
4690,0.0,46.982,1.0,7244
4691,0.0,120.638,1.0,7243
4692,0.0,227.536,1.0,7242
4693,0.0,350.562,1.0,7241
4694,0.0,491.828,1.0,7240
4695,0.0,664.67,1.0,7239
4696,0.0,876.2,1.0,7238
4697,0.0,1289.472,1.0,7237
4698,0.0,13.122,1.0,7236
4699,0.0,47.568,1.0,7235
4700,0.0,120.664,1.0,7234
4701,0.0,227.512,1.0,7233
4702,0.0,350.47,1.0,7232
4703,0.0,491.936,1.0,7231
4704,0.0,664.49,1.0,7230
4705,0.0,875.946,1.0,7229
4706,0.0,1289.658,1.0,7228
4707,0.0,15.024,1.0,7227
4708,0.0,49.252,1.0,7226
4709,0.0,120.664,1.0,7225
4710,0.0,227.538,1.0,7224
4711,0.0,350.566,1.0,7223
4712,0.0,491.87,1.0,7222
4713,0.0,664.496,1.0,7221
4714,0.0,876.09,1.0,7220
4715,0.0,1289.532,1.0,7219
4716,0.0,18.042,1.0,7218
4717,0.0,49.144,1.0,7217
4718,0.0,120.67,1.0,7216
4719,0.0,227.534,1.0,7215
4720,0.0,350.514,1.0,7214
4721,0.0,491.93,1.0,7213
4722,0.0,664.416,1.0,7212
4723,0.0,876.036,1.0,7211
4724,0.0,1289.958,1.0,7210
4725,0.0,21.738,1.0,7209
4726,0.0,49.886,1.0,7208
4727,0.0,120.662,1.0,7207
4728,0.0,227.544,1.0,7206
4729,0.0,350.564,1.0,7205
4730,0.0,491.914,1.0,7204
4731,0.0,664.568,1.0,7203
4732,0.0,876.194,1.0,7202
4733,0.0,1289.488,1.0,7201
4734,0.0,22.57,1.0,7200
4735,0.0,50.7,1.0,7199
4736,0.0,120.66,1.0,7198
4737,0.0,227.548,1.0,7197
4738,0.0,350.492,1.0,7196
4739,0.0,491.962,1.0,7195
4740,0.0,664.556,1.0,7194
4741,0.0,876.1,1.0,7193
4742,0.0,1289.492,1.0,7192
4743,0.0,18.418,1.0,7191
4744,0.0,51.278,1.0,7190
4745,0.0,120.676,1.0,7189
4746,0.0,227.508,1.0,7188
4747,0.0,350.554,1.0,7187
4748,0.0,492.148,1.0,7186
4749,0.0,664.552,1.0,7185
4750,0.0,876.118,1.0,7184
4751,0.0,1290.076,1.0,7183
4752,0.0,12.888,1.0,7182
4753,0.0,51.834,1.0,7181
4754,0.0,120.68,1.0,7180
4755,0.0,227.526,1.0,7179
4756,0.0,350.582,1.0,7178
4757,0.0,492.314,1.0,7177
4758,0.0,664.448,1.0,7176
4759,0.0,875.92,1.0,7175
4760,0.0,1289.928,1.0,7174
4761,0.0,11.286,1.0,7173
4762,0.0,52.828,1.0,7172
4763,0.0,120.664,1.0,7171
4764,0.0,227.51,1.0,7170
4765,0.0,350.554,1.0,7169
4766,0.0,492.376,1.0,7168
4767,0.0,664.512,1.0,7167
4768,0.0,876.008,1.0,7166
4769,0.0,1290.148,1.0,7165
4770,0.0,11.57,1.0,7164
4771,0.0,53.306,1.0,7163
4772,0.0,120.674,1.0,7162
4773,0.0,227.554,1.0,7161
4774,0.0,350.538,1.0,7160
4775,0.0,492.438,1.0,7159
4776,0.0,664.596,1.0,7158
4777,0.0,875.936,1.0,7157
4778,0.0,1289.572,1.0,7156
4779,0.0,14.688,1.0,7155
4780,0.0,55.048,1.0,7154
4781,0.0,120.676,1.0,7153
4782,0.0,227.542,1.0,7152
4783,0.0,350.516,1.0,7151
4784,0.0,492.388,1.0,7150
4785,0.0,664.574,1.0,7149
4786,0.0,875.984,1.0,7148
4787,0.0,1290.214,1.0,7147
4788,0.0,17.616,1.0,7146
4789,0.0,55.346,1.0,7145
4790,0.0,120.692,1.0,7144
4791,0.0,227.556,1.0,7143
4792,0.0,350.55,1.0,7142
4793,0.0,492.456,1.0,7141
4794,0.0,664.342,1.0,7140
4795,0.0,876.216,1.0,7139
4796,0.0,1289.738,1.0,7138
4797,0.0,20.102,1.0,7137
4798,0.0,55.342,1.0,7136
4799,0.0,120.688,1.0,7135
4800,0.0,227.54,1.0,7134
4801,0.0,350.534,1.0,7133
